Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player-additional,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg,Player-additional,Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP,Player-additional,Rk,Player,Pos,Age,Tm,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,-9999,Rk,Player,Pos,Age,Tm,G,MP,FG%,Dist.,,2P,0-3,10-Mar,16-Oct,16-3P,3P,,2P,0-3,10-Mar,16-Oct,16-3P,3P,,2P,3P,,%FGA,#,,%3PA,3P%,,Att.,#,-9999,Season
121,Jae Crowder,PF,31,PHO,67,67,28.1,3.2,8.1,0.399,1.9,5.4,0.348,1.3,2.7,0.503,0.516,1.1,1.3,0.789,0.4,4.8,5.3,1.9,1.4,0.4,0.8,2.6,9.4,crowdja01,121,Jae Crowder,PF,31,PHO,67,67,1886,5.5,13.9,0.399,3.2,9.3,0.348,2.3,4.6,0.503,1.8,2.3,0.789,0.8,8.3,9,3.2,2.4,0.8,1.4,4.4,16.1,,109,105,crowdja01,121,Jae Crowder,PF,31,PHO,67,1886,11.3,0.541,0.671,0.165,1.8,18,10.1,8.3,2.4,1.4,8.6,14.6,,0.9,3.4,4.3,0.11,,-1.3,2.4,1.1,1.5,crowdja01,121,Jae Crowder,PF,31,PHO,67,1886,,,15%,84%,,10.6,5.4,34,8,91,10,36,8,294,10,6,crowdja01,121,Jae Crowder,PF,31,PHO,67,1886,0.399,20.8,,0.329,0.059,0.094,0.079,0.097,0.671,,0.503,0.656,0.431,0.488,0.491,0.348,,0.822,0.929,,0.004,2,,0.214,0.423,,2,0,crowdja01,2022
122,Jarrett Culver,SG,22,MEM,37,0,9.1,1.4,3.6,0.378,0.3,1.3,0.255,1.1,2.4,0.443,0.422,0.4,0.9,0.471,0.4,0.9,1.3,0.9,0.5,0.1,0.5,1.1,3.5,culveja01,122,Jarrett Culver,SG,22,MEM,37,0,338,7.2,19.1,0.378,1.7,6.7,0.255,5.5,12.5,0.443,2.3,4.8,0.471,1.8,5,6.8,4.7,2.8,0.7,2.8,5.9,18.4,,93,109,culveja01,122,Jarrett Culver,SG,22,MEM,37,338,8.7,0.433,0.348,0.252,3.9,11.1,7.4,13,2.8,1.3,11.8,20.6,,-0.4,0.5,0.1,0.012,,-5.7,0.3,-5.4,-0.3,culveja01,122,Jarrett Culver,SG,22,MEM,37,338,4%,71%,26%,,,-2.7,-9.3,8,6,21,4,17,0,75,4,9,culveja01,122,Jarrett Culver,SG,22,MEM,37,338,0.378,13.5,,0.652,0.259,0.193,0.081,0.119,0.348,,0.443,0.543,0.346,0.364,0.438,0.255,,0.41,0.833,,0.044,4,,0.191,0.222,,0,0,culveja01,2022
123,Jarron Cumberland,SG,24,POR,3,0,4,0.3,0.7,0.5,0,0.3,0,0.3,0.3,1,0.5,0,0,,0.3,0.7,1,0.3,0,0,0,0.7,0.7,cumbeja01,123,Jarron Cumberland,SG,24,POR,3,0,12,4.1,8.1,0.5,0,4.1,0,4.1,4.1,1,0,0,,4.1,8.1,12.2,4.1,0,0,0,8.1,8.1,,136,121,cumbeja01,123,Jarron Cumberland,SG,24,POR,3,12,8.4,0.5,0.5,0,8.8,19,13.7,11.6,0,0,0,7.2,,0,0,0,0.079,,-4.4,-2.2,-6.6,0,cumbeja01,123,Jarron Cumberland,SG,24,POR,3,12,33%,39%,28%,,,30.5,39.5,0,0,0,0,0,0,2,0,0,cumbeja01,123,Jarron Cumberland,SG,24,POR,3,12,0.5,15.8,,0.5,0.5,0,0,0,0.5,,1,1,,,,0,,1,,,0,0,,0,,,0,0,cumbeja01,2022
124,Cade Cunningham,SG,20,DET,64,64,32.6,6.7,16.1,0.416,1.8,5.7,0.314,4.9,10.4,0.472,0.471,2.2,2.6,0.845,0.9,4.6,5.5,5.6,1.2,0.7,3.7,3.1,17.4,cunnica01,124,Cade Cunningham,SG,20,DET,64,64,2088,10,24.1,0.416,2.7,8.5,0.314,7.4,15.6,0.472,3.3,3.9,0.845,1.4,6.9,8.3,8.3,1.8,1,5.5,4.7,26,,96,113,cunnica01,124,Cade Cunningham,SG,20,DET,64,2088,13.1,0.504,0.352,0.163,2.9,16.2,9.2,29.1,1.8,1.9,17.5,27.5,,-2.4,1.9,-0.5,-0.011,,-1.1,-0.5,-1.6,0.2,cunnica01,124,Cade Cunningham,SG,20,DET,64,2088,1%,56%,41%,2%,,-6.8,2.7,123,67,93,25,61,5,837,14,77,cunnica01,124,Cade Cunningham,SG,20,DET,64,2088,0.416,13.8,,0.648,0.214,0.249,0.113,0.072,0.352,,0.472,0.588,0.432,0.431,0.324,0.314,,0.235,0.711,,0.02,19,,0.143,0.365,,2,0,cunnica01,2022
125,Seth Curry,SG,31,TOT,64,64,33.3,5.6,11.5,0.487,2.5,5.8,0.422,3.2,5.7,0.553,0.594,1.3,1.5,0.872,0.3,2.8,3.1,3.6,0.8,0.2,1.7,2.3,15,curryse01,125,Seth Curry,SG,31,TOT,64,64,2134,8.3,17.1,0.487,3.7,8.7,0.422,4.7,8.5,0.553,1.9,2.2,0.872,0.5,4.1,4.6,5.3,1.2,0.3,2.5,3.4,22.3,,115,115,curryse01,125,Seth Curry,SG,31,TOT,64,2134,13.7,0.615,0.506,0.127,1.1,9.1,5.2,16.3,1.2,0.6,12.3,18.5,,2.7,1.5,4.2,0.095,,0.3,-0.9,-0.6,0.8,curryse01,125,Seth Curry,SG,31,TOT,64,2134,23%,74%,4%,,,3.7,1.6,59,22,45,7,24,15,547,11,13,curryse01,125,Seth Curry,SG,31,TOT,64,2134,0.487,19.4,,0.494,0.053,0.1,0.133,0.208,0.506,,0.553,0.692,0.568,0.51,0.539,0.422,,0.465,0.829,,0,0,,0.182,0.5,,0,0,curryse01,2022
125,Seth Curry,SG,31,PHI,45,45,34.8,5.7,11.7,0.485,2.2,5.6,0.4,3.5,6.2,0.561,0.58,1.4,1.6,0.877,0.4,3,3.4,4,0.8,0.2,1.9,2.2,15,curryse01,125,Seth Curry,SG,31,PHI,45,45,1566,8.2,16.8,0.485,3.2,8,0.4,5,8.9,0.561,2,2.3,0.877,0.5,4.3,4.8,5.8,1.1,0.4,2.7,3.2,21.5,,113,115,curryse01,125,Seth Curry,SG,31,PHI,45,1566,13.3,0.603,0.473,0.138,1.2,9.4,5.4,17.7,1.1,0.6,13,18.5,,1.7,1.1,2.9,0.088,,-0.1,-0.9,-1,0.4,curryse01,125,Seth Curry,SG,31,PHI,45,1566,29%,71%,1%,,,2.8,0.1,47,18,32,5,20,11,435,9,9,curryse01,125,Seth Curry,SG,31,PHI,45,1566,0.485,19.1,,0.527,0.055,0.11,0.138,0.223,0.473,,0.561,0.69,0.552,0.548,0.542,0.4,,0.481,0.78,,0,0,,0.152,0.5,,0,0,curryse01,2022
125,Seth Curry,SG,31,BRK,19,19,29.9,5.5,11.1,0.493,3.1,6.5,0.468,2.4,4.6,0.529,0.63,0.9,1.1,0.857,0.2,2.4,2.6,2.6,0.9,0.2,1.3,2.5,14.9,curryse01,125,Seth Curry,SG,31,BRK,19,19,569,8.9,18,0.493,4.9,10.6,0.468,3.9,7.4,0.529,1.5,1.8,0.857,0.3,3.8,4.2,4.2,1.4,0.3,2.1,4,24.2,,121,116,curryse01,125,Seth Curry,SG,31,BRK,19,569,14.6,0.645,0.588,0.1,0.8,8.4,4.7,12.5,1.4,0.5,10.2,18.5,,1,0.3,1.3,0.112,,1.5,-0.8,0.7,0.4,curryse01,125,Seth Curry,SG,31,BRK,19,569,6%,82%,12%,,,6.3,5.8,12,4,13,2,4,4,112,2,4,curryse01,125,Seth Curry,SG,31,BRK,19,569,0.493,20.2,,0.412,0.047,0.076,0.118,0.171,0.588,,0.529,0.7,0.625,0.4,0.528,0.468,,0.413,0.914,,0,0,,0.242,0.5,,0,0,curryse01,2022
126,Stephen Curry,PG,33,GSW,64,64,34.5,8.4,19.1,0.437,4.5,11.7,0.38,3.9,7.4,0.527,0.554,4.3,4.7,0.923,0.5,4.7,5.2,6.3,1.3,0.4,3.2,2,25.5,curryst01,126,Stephen Curry,PG,33,GSW,64,64,2211,11.8,27,0.437,6.3,16.5,0.38,5.5,10.5,0.527,6.1,6.6,0.923,0.7,6.6,7.4,8.9,1.9,0.5,4.5,2.9,35.9,,115,108,curryst01,126,Stephen Curry,PG,33,GSW,64,2211,21.4,0.601,0.613,0.243,1.7,14.4,8.3,30.4,1.9,1,13.2,30.8,,4.6,3.4,8,0.173,,5.4,0.4,5.8,4.4,curryst01,126,Stephen Curry,PG,33,GSW,64,2211,97%,3%,,,,10.1,10,120,52,52,16,105,13,945,25,39,curryst01,126,Stephen Curry,PG,33,GSW,64,2211,0.437,19.8,,0.387,0.12,0.134,0.062,0.071,0.613,,0.527,0.599,0.53,0.513,0.414,0.38,,0.368,0.572,,0,0,,0.091,0.324,,5,0,curryst01,2022
127,Anthony Davis,C,28,LAL,40,40,35.1,9.3,17.4,0.532,0.3,1.8,0.186,8.9,15.6,0.571,0.542,4.4,6.1,0.713,2.7,7.2,9.9,3.1,1.2,2.3,2.1,2.4,23.2,davisan02,127,Anthony Davis,C,28,LAL,40,40,1404,12.6,23.7,0.532,0.4,2.4,0.186,12.2,21.3,0.571,5.9,8.3,0.713,3.6,9.8,13.5,4.2,1.7,3.1,2.8,3.3,31.6,,115,109,davisan02,127,Anthony Davis,C,28,LAL,40,1404,23.9,0.578,0.101,0.351,8.1,22,15.1,14.7,1.7,5.7,9.3,27.1,,2.6,2,4.5,0.155,,2.6,1.2,3.8,2,davisan02,127,Anthony Davis,C,28,LAL,40,1404,,,,24%,76%,-3.2,-0.2,31,34,58,11,92,5,309,26,19,davisan02,127,Anthony Davis,C,28,LAL,40,1404,0.532,9.6,,0.899,0.376,0.193,0.15,0.181,0.101,,0.571,0.793,0.485,0.317,0.413,0.186,,0.647,0.846,,0.177,111,,0.1,0.429,,0,0,davisan02,2022
128,Ed Davis,C,32,CLE,31,3,6.5,0.4,0.5,0.688,0,0,,0.4,0.5,0.688,0.688,0.2,0.5,0.429,0.5,1.6,2.1,0.2,0.1,0.3,0.2,1.1,0.9,davised01,128,Ed Davis,C,32,CLE,31,3,201,2.7,4,0.688,0,0,,2.7,4,0.688,1.5,3.5,0.429,3.5,12.4,15.9,1.7,0.7,2.2,1.2,8.2,7,,126,106,davised01,128,Ed Davis,C,32,CLE,31,201,9.3,0.632,0,0.875,7.9,26.9,17.6,4.5,0.7,4,18.4,6,,0.2,0.3,0.5,0.126,,-4.2,2.5,-1.8,0,davised01,128,Ed Davis,C,32,CLE,31,201,,,,41%,60%,2.8,0.7,2,0,23,3,4,0,17,0,1,davised01,128,Ed Davis,C,32,CLE,31,201,0.688,2.3,,1,0.75,0.25,0,0,0,,0.688,0.75,0.5,,,,,0.727,,,0.125,2,,,,,0,0,davised01,2022
129,Terence Davis,SG,24,SAC,30,11,17.9,3.8,8.9,0.423,1.6,5,0.329,2.1,3.9,0.542,0.515,1.2,1.5,0.818,0.4,2.8,3.1,1.3,0.8,0.4,1.1,2.3,10.4,daviste02,129,Terence Davis,SG,24,SAC,30,11,536,10.1,24,0.423,4.4,13.4,0.329,5.7,10.6,0.542,3.2,3.9,0.818,1,7.5,8.4,3.6,2.2,1,3,6.3,27.9,,103,113,daviste02,129,Terence Davis,SG,24,SAC,30,536,14.6,0.543,0.558,0.165,2.2,17,9.5,11.9,2.2,1.8,10.3,25.6,,0,0.5,0.5,0.044,,-0.6,-0.4,-0.9,0.2,daviste02,129,Terence Davis,SG,24,SAC,30,536,,47%,51%,3%,,5.6,12.8,16,5,34,5,19,2,92,8,14,daviste02,129,Terence Davis,SG,24,SAC,30,536,0.423,16.3,,0.442,0.221,0.157,0.034,0.03,0.558,,0.542,0.712,0.357,0.333,0.5,0.329,,0.563,0.796,,0.037,7,,0.208,0.355,,1,0,daviste02,2022
130,Gabriel Deck,PF,26,OKC,7,0,8,1.1,2,0.571,0.3,0.6,0.5,0.9,1.4,0.6,0.643,0,0,,0.1,0.7,0.9,0.7,0.1,0,0.3,0.3,2.6,deckga01,130,Gabriel Deck,PF,26,OKC,7,0,56,7,12.2,0.571,1.7,3.5,0.5,5.2,8.7,0.6,0,0,,0.9,4.3,5.2,4.3,0.9,0,1.7,1.7,15.7,,121,117,deckga01,130,Gabriel Deck,PF,26,OKC,7,56,11.5,0.643,0.286,0,1.8,9.3,5.5,13.7,0.9,0,12.5,12.3,,0.1,0,0.1,0.08,,-1.2,-1.3,-2.5,0,deckga01,130,Gabriel Deck,PF,26,OKC,7,56,,,14%,72%,14%,-12.2,-3.9,2,0,1,0,0,0,13,0,0,deckga01,130,Gabriel Deck,PF,26,OKC,7,56,0.571,11.9,,0.714,0.357,0.071,0.214,0.071,0.286,,0.6,0.6,1,0.667,0,0.5,,0.667,1,,0,0,,0.5,1,,0,0,deckga01,2022
131,Dewayne Dedmon,C,32,MIA,67,15,15.9,2.4,4.3,0.566,0.3,0.7,0.404,2.2,3.6,0.597,0.598,1.1,1.5,0.75,1.6,4.2,5.8,0.7,0.4,0.6,1,2.6,6.3,dedmode01,131,Dewayne Dedmon,C,32,MIA,67,15,1065,7.7,13.6,0.566,0.9,2.2,0.404,6.8,11.4,0.597,3.5,4.7,0.75,4.9,13.2,18.1,2.2,1.1,2,3.3,8.2,19.8,,117,105,dedmode01,131,Dewayne Dedmon,C,32,MIA,67,1065,15.9,0.632,0.162,0.345,11.4,29.4,20.6,6.7,1.1,4.2,17.3,16.9,,1.5,2,3.5,0.157,,-2.2,1.1,-1,0.3,dedmode01,131,Dewayne Dedmon,C,32,MIA,67,1065,,,,,100%,3.1,-2,11,12,78,35,39,17,114,7,23,dedmode01,131,Dewayne Dedmon,C,32,MIA,67,1065,0.566,8.2,,0.838,0.441,0.286,0.069,0.041,0.162,,0.597,0.695,0.53,0.45,0.25,0.404,,0.71,0.947,,0.121,30,,0.106,0.4,,1,0,dedmode01,2022
132,Sam Dekker,PF,27,TOR,1,0,1,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,dekkesa01,132,Sam Dekker,PF,27,TOR,1,0,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,,,120,dekkesa01,132,Sam Dekker,PF,27,TOR,1,1,0,,,,0,0,0,0,0,0,,0,,0,0,0,0.003,,-6.2,-3.4,-9.6,0,dekkesa01,132,Sam Dekker,PF,27,TOR,1,1,,,,,100%,-250,-252.2,0,0,0,0,0,0,0,0,0,dekkesa01,132,Sam Dekker,PF,27,TOR,1,1,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,dekkesa01,2022
133,Javin DeLaurier,C,23,MIL,1,0,3,0,0,,0,0,,0,0,,,0,0,,0,1,1,0,1,0,0,1,0,delauja01,133,Javin DeLaurier,C,23,MIL,1,0,3,0,0,,0,0,,0,0,,0,0,,0,16,16,0,16,0,0,16,0,,,74,delauja01,133,Javin DeLaurier,C,23,MIL,1,3,15.6,,,,0,34.6,17.7,0,16,0,,0,,0,0,0,0.26,,-4.8,11.8,7,0,delauja01,133,Javin DeLaurier,C,23,MIL,1,3,,,,,100%,85.7,82.6,0,0,1,0,0,0,0,0,0,delauja01,133,Javin DeLaurier,C,23,MIL,1,3,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,delauja01,2022
134,DeMar DeRozan,PF,32,CHI,76,76,36.1,10.2,20.2,0.504,0.7,1.9,0.352,9.5,18.3,0.52,0.521,6.8,7.8,0.877,0.7,4.4,5.2,4.9,0.9,0.3,2.4,2.3,27.9,derozde01,134,DeMar DeRozan,PF,32,CHI,76,76,2743,13.8,27.3,0.504,0.9,2.5,0.352,12.9,24.8,0.52,9.3,10.6,0.877,1,6,7,6.7,1.2,0.4,3.2,3.2,37.7,,117,115,derozde01,134,DeMar DeRozan,PF,32,CHI,76,2743,23.1,0.59,0.093,0.386,2.3,13.7,8,23.3,1.2,0.8,9.2,31.8,,7,1.8,8.8,0.154,,3.4,-0.9,2.5,3.1,derozde01,134,DeMar DeRozan,PF,32,CHI,76,2743,,,11%,81%,8%,1.2,5.1,86,61,89,18,287,12,948,74,84,derozde01,134,DeMar DeRozan,PF,32,CHI,76,2743,0.504,13,,0.907,0.164,0.158,0.297,0.288,0.093,,0.52,0.671,0.494,0.511,0.457,0.352,,0.217,0.9,,0.026,33,,0.387,0.327,,4,0,derozde01,2022
135,Mamadi Diakite,PF,25,OKC,13,3,14.5,1.9,3.6,0.532,0,0.4,0,1.9,3.2,0.595,0.532,0.5,0.8,0.545,1.3,3.2,4.5,0.2,0.4,0.7,0.5,2.5,4.3,diakima01,135,Mamadi Diakite,PF,25,OKC,13,3,188,6.5,12.2,0.532,0,1.3,0,6.5,10.9,0.595,1.6,2.9,0.545,4.4,10.9,15.3,0.5,1.3,2.3,1.8,8.6,14.5,,107,109,diakima01,135,Mamadi Diakite,PF,25,OKC,13,188,11.6,0.54,0.106,0.234,9.2,23.3,16.1,1.6,1.3,4.5,11.9,13.5,,0.1,0.3,0.3,0.08,,-5.9,0.9,-5,-0.1,diakima01,135,Mamadi Diakite,PF,25,OKC,13,188,,,,10%,90%,-5.8,2.6,1,1,18,4,5,2,5,1,5,diakima01,135,Mamadi Diakite,PF,25,OKC,13,188,0.532,6.8,,0.894,0.426,0.34,0.106,0.021,0.106,,0.595,0.6,0.688,0.4,0,0,,0.84,,,0.255,10,,0.4,0,,0,0,diakima01,2022
136,Cheick Diallo,C,25,DET,3,0,10.3,1,2.7,0.375,0,0,,1,2.7,0.375,0.375,1.7,2,0.833,1.3,2.7,4,0,0.3,0,0.3,2,3.7,diallch01,136,Cheick Diallo,C,25,DET,3,0,31,4.7,12.6,0.375,0,0,,4.7,12.6,0.375,7.9,9.4,0.833,6.3,12.6,18.9,0,1.6,0,1.6,9.4,17.3,,115,111,diallch01,136,Cheick Diallo,C,25,DET,3,31,12.3,0.517,0,0.75,13.3,29.4,20.9,0,1.6,0,8.6,16.1,,0,0,0.1,0.108,,-4.2,-3.3,-7.5,0,diallch01,136,Cheick Diallo,C,25,DET,3,31,,,,,100%,-45.3,-37.6,0,0,3,1,3,0,0,0,1,diallch01,136,Cheick Diallo,C,25,DET,3,31,0.375,3.1,,1,0.375,0.625,0,0,0,,0.375,0.667,0.2,,,,,0.333,,,0.125,1,,,,,0,0,diallch01,2022
137,Hamidou Diallo,SG,23,DET,58,29,21.9,4.5,9.1,0.496,0.4,1.6,0.247,4.1,7.5,0.55,0.518,1.6,2.4,0.65,1.2,3.6,4.8,1.3,1.2,0.3,1,2.5,11,diallha01,137,Hamidou Diallo,SG,23,DET,58,29,1269,10,20.2,0.496,0.9,3.6,0.247,9.2,16.6,0.55,3.5,5.4,0.65,2.7,8,10.7,2.8,2.7,0.7,2.2,5.5,24.5,,107,111,diallha01,137,Hamidou Diallo,SG,23,DET,58,1269,15.7,0.541,0.177,0.266,5.6,18.7,11.8,9.8,2.7,1.2,9,21.8,,0.6,1.5,2.1,0.079,,-1.2,0.7,-0.5,0.5,diallha01,137,Hamidou Diallo,SG,23,DET,58,1269,,57%,40%,3%,,-8.2,-0.2,26,15,70,6,77,10,184,22,25,diallha01,137,Hamidou Diallo,SG,23,DET,58,1269,0.496,9.5,,0.823,0.333,0.3,0.122,0.068,0.177,,0.55,0.691,0.5,0.391,0.361,0.247,,0.517,0.913,,0.101,51,,0.505,0.277,,2,0,diallha01,2022
138,Gorgui Dieng,C,32,ATL,44,3,8.4,1.2,2.5,0.473,0.7,1.5,0.426,0.5,1,0.545,0.603,0.4,0.6,0.731,0.7,2,2.8,0.8,0.3,0.3,0.5,1.2,3.5,dienggo01,138,Gorgui Dieng,C,32,ATL,44,3,371,7,14.8,0.473,3.8,9,0.426,3.2,5.8,0.545,2.5,3.4,0.731,4.2,11.8,16,4.5,1.5,1.7,2.6,6.9,20.4,,123,111,dienggo01,138,Gorgui Dieng,C,32,ATL,44,371,17.3,0.624,0.607,0.232,9.5,26.1,17.8,12.7,1.5,3.1,13.9,16.9,,0.8,0.4,1.2,0.155,,1.4,0.8,2.1,0.4,dienggo01,138,Gorgui Dieng,C,32,ATL,44,371,,,,,100%,-8.4,-11.3,6,1,24,5,13,4,82,4,5,dienggo01,138,Gorgui Dieng,C,32,ATL,44,371,0.473,19.2,,0.393,0.134,0.071,0.089,0.098,0.607,,0.545,0.733,0.375,0.6,0.364,0.426,,0.833,0.931,,0.018,2,,0.074,0.4,,0,0,dienggo01,2022
139,Spencer Dinwiddie,PG,28,TOT,67,51,29.6,4.6,11,0.416,1.7,4.9,0.339,2.9,6,0.479,0.493,2.9,3.8,0.774,0.7,3.5,4.2,5.2,0.7,0.2,1.6,2.2,13.7,dinwisp01,139,Spencer Dinwiddie,PG,28,TOT,67,51,1980,7.7,18.5,0.416,2.8,8.3,0.339,4.9,10.2,0.479,4.9,6.3,0.774,1.1,5.9,7,8.7,1.1,0.3,2.6,3.8,23.1,,114,115,dinwisp01,139,Spencer Dinwiddie,PG,28,TOT,67,1980,15.1,0.543,0.449,0.343,2.6,13,7.8,25.7,1.1,0.6,10.9,21.4,,2.7,1.4,4.1,0.098,,0.8,-0.4,0.3,1.1,dinwisp01,139,Spencer Dinwiddie,PG,28,TOT,67,1980,75%,25%,,,,-0.9,0,70,14,58,14,119,15,824,26,40,dinwisp01,139,Spencer Dinwiddie,PG,28,TOT,67,1980,0.416,15.6,,0.551,0.176,0.237,0.088,0.05,0.449,,0.479,0.643,0.402,0.446,0.324,0.339,,0.201,0.536,,0.007,3,,0.182,0.367,,1,0,dinwisp01,2022
139,Spencer Dinwiddie,PG,28,WAS,44,44,30.2,4.2,11.2,0.376,1.6,5.1,0.31,2.6,6,0.432,0.447,2.6,3.3,0.811,0.8,3.9,4.7,5.8,0.6,0.2,1.7,2.4,12.6,dinwisp01,139,Spencer Dinwiddie,PG,28,WAS,44,44,1330,6.9,18.3,0.376,2.6,8.4,0.31,4.3,9.9,0.432,4.3,5.3,0.811,1.3,6.4,7.7,9.5,1,0.3,2.7,4,20.7,,109,117,dinwisp01,139,Spencer Dinwiddie,PG,28,WAS,44,1330,13.2,0.501,0.459,0.291,3,14,8.6,27.5,1,0.4,11.6,21,,0.9,0.7,1.6,0.058,,-0.2,-0.7,-0.9,0.3,dinwisp01,139,Spencer Dinwiddie,PG,28,WAS,44,1330,64%,36%,,,,-4.1,-1.3,48,10,40,11,63,7,604,12,26,dinwisp01,139,Spencer Dinwiddie,PG,28,WAS,44,1330,0.376,16.2,,0.541,0.152,0.236,0.091,0.061,0.459,,0.432,0.573,0.388,0.378,0.333,0.31,,0.148,0.5,,0.006,1,,0.142,0.313,,1,0,dinwisp01,2022
139,Spencer Dinwiddie,PG,28,DAL,23,7,28.3,5.3,10.6,0.498,1.8,4.5,0.404,3.4,6,0.568,0.584,3.4,4.7,0.725,0.4,2.7,3.1,3.9,0.7,0.3,1.3,1.9,15.8,dinwisp01,139,Spencer Dinwiddie,PG,28,DAL,23,7,650,9.4,18.8,0.498,3.3,8.1,0.404,6.1,10.8,0.568,6.1,8.4,0.725,0.7,4.9,5.6,7,1.3,0.5,2.4,3.3,28.1,,124,112,dinwisp01,139,Spencer Dinwiddie,PG,28,DAL,23,650,19,0.624,0.428,0.449,1.5,10.8,6.2,22,1.3,0.8,9.6,22.3,,1.8,0.7,2.5,0.182,,2.8,0.1,2.9,0.8,dinwisp01,139,Spencer Dinwiddie,PG,28,DAL,23,650,98%,3%,,,,5.7,2.6,22,4,18,3,56,8,220,14,14,dinwisp01,139,Spencer Dinwiddie,PG,28,DAL,23,650,0.498,14.2,,0.572,0.222,0.239,0.082,0.029,0.428,,0.568,0.741,0.431,0.6,0.286,0.404,,0.278,0.595,,0.008,2,,0.269,0.429,,0,0,dinwisp01,2022
140,Donte DiVincenzo,SG,25,TOT,42,1,23.9,2.8,8,0.351,1.8,5.2,0.339,1,2.8,0.373,0.461,1.7,2,0.843,1,3.1,4,2.8,1.1,0.2,1.7,1.6,9,divindo01,140,Donte DiVincenzo,SG,25,TOT,42,1,1005,5.6,16.1,0.351,3.5,10.4,0.339,2.1,5.6,0.373,3.3,4,0.843,1.9,6.2,8.1,5.6,2.3,0.4,3.4,3.3,18.2,,102,113,divindo01,140,Donte DiVincenzo,SG,25,TOT,42,1005,11.3,0.51,0.649,0.247,4.3,14,9.1,16.1,2.3,0.7,16.2,18.9,,-0.1,0.9,0.7,0.035,,-1.8,-0.5,-2.3,-0.1,divindo01,140,Donte DiVincenzo,SG,25,TOT,42,1005,8%,69%,22%,1%,,-4.8,-2.4,41,26,35,4,19,16,269,2,11,divindo01,140,Donte DiVincenzo,SG,25,TOT,42,1005,0.351,18.6,,0.351,0.155,0.137,0.027,0.033,0.649,,0.373,0.538,0.239,0.444,0.091,0.339,,0.477,0.824,,0.009,2,,0.216,0.426,,1,0,divindo01,2022
140,Donte DiVincenzo,SG,25,MIL,17,0,20.1,2.3,6.9,0.331,1.2,4.4,0.284,1.1,2.6,0.409,0.419,1.4,1.6,0.852,1.1,2.5,3.5,1.7,0.6,0.2,1.6,1.5,7.2,divindo01,140,Donte DiVincenzo,SG,25,MIL,17,0,341,5.5,16.6,0.331,3,10.4,0.284,2.5,6.2,0.409,3.2,3.8,0.852,2.5,5.9,8.5,4.1,1.5,0.4,3.9,3.7,17.2,,94,113,divindo01,140,Donte DiVincenzo,SG,25,MIL,17,341,7.9,0.47,0.627,0.229,5.7,12.8,9.3,11.3,1.5,0.8,17.7,19.8,,-0.4,0.3,-0.1,-0.009,,-3.8,-1.6,-5.5,-0.3,divindo01,140,Donte DiVincenzo,SG,25,MIL,17,341,15%,76%,9%,,,-5.6,-9.6,13,11,14,3,5,4,67,1,6,divindo01,140,Donte DiVincenzo,SG,25,MIL,17,341,0.331,17.9,,0.373,0.212,0.11,0.017,0.034,0.627,,0.409,0.52,0.308,0.5,0,0.284,,0.556,0.714,,0.025,2,,0.284,0.238,,1,0,divindo01,2022
140,Donte DiVincenzo,SG,25,SAC,25,1,26.6,3.2,8.7,0.362,2.1,5.8,0.368,1,3,0.351,0.484,1.9,2.2,0.839,0.9,3.5,4.4,3.6,1.5,0.2,1.8,1.7,10.3,divindo01,140,Donte DiVincenzo,SG,25,SAC,25,1,665,5.7,15.8,0.362,3.8,10.4,0.368,1.9,5.4,0.351,3.4,4.1,0.839,1.6,6.4,8,6.4,2.7,0.4,3.2,3.1,18.7,,106,114,divindo01,140,Donte DiVincenzo,SG,25,SAC,25,665,13,0.532,0.661,0.257,3.6,14.5,9,18.6,2.7,0.7,15.4,18.5,,0.2,0.6,0.8,0.058,,-0.8,0.2,-0.6,0.2,divindo01,140,Donte DiVincenzo,SG,25,SAC,25,665,5%,66%,28%,2%,,-4.3,1.3,28,15,21,1,14,12,202,1,5,divindo01,140,Donte DiVincenzo,SG,25,SAC,25,665,0.362,19,,0.339,0.124,0.151,0.032,0.032,0.661,,0.351,0.556,0.212,0.429,0.143,0.368,,0.423,0.868,,0,0,,0.181,0.577,,0,0,divindo01,2022
